Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:24.151,"urn:cite:hmt:vaimg.VA313VN-0815@0.467,0.6261,0.417,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.152,"urn:cite:hmt:vaimg.VA313VN-0815@0.469,0.6434,0.417,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.153,"urn:cite:hmt:vaimg.VA313VN-0815@0.466,0.6614,0.401,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.154,"urn:cite:hmt:vaimg.VA313VN-0815@0.464,0.6772,0.401,0.039"
urn:cts:greekLit:tlg0012.tlg001.msA:24.155,"urn:cite:hmt:vaimg.VA314RN-0484@0.229,0.1862,0.42,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:24.156,"urn:cite:hmt:vaimg.VA314RN-0484@0.223,0.211,0.431,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:24.157,"urn:cite:hmt:vaimg.VA314RN-0484@0.224,0.2327,0.437,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:24.158,"urn:cite:hmt:vaimg.VA314RN-0484@0.219,0.2508,0.455,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:24.159,"urn:cite:hmt:vaimg.VA314RN-0484@0.221,0.268,0.433,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.160,"urn:cite:hmt:vaimg.VA314RN-0484@0.226,0.2845,0.441,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.161,"urn:cite:hmt:vaimg.VA314RN-0484@0.223,0.3056,0.462,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:24.162,"urn:cite:hmt:vaimg.VA314RN-0484@0.221,0.3228,0.458,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.163,"urn:cite:hmt:vaimg.VA314RN-0484@0.219,0.3431,0.472,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.164,"urn:cite:hmt:vaimg.VA314RN-0484@0.221,0.3626,0.468,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.165,"urn:cite:hmt:vaimg.VA314RN-0484@0.221,0.3829,0.461,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:24.166,"urn:cite:hmt:vaimg.VA314RN-0484@0.222,0.4002,0.421,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.167,"urn:cite:hmt:vaimg.VA314RN-0484@0.22,0.4204,0.442,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.168,"urn:cite:hmt:vaimg.VA314RN-0484@0.219,0.4414,0.428,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.169,"urn:cite:hmt:vaimg.VA314RN-0484@0.227,0.4602,0.444,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:24.170,"urn:cite:hmt:vaimg.VA314RN-0484@0.22,0.4797,0.454,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:24.171,"urn:cite:hmt:vaimg.VA314RN-0484@0.221,0.5,0.45,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:24.172,"urn:cite:hmt:vaimg.VA314RN-0484@0.226,0.5165,0.431,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.173,"urn:cite:hmt:vaimg.VA314RN-0484@0.219,0.533,0.421,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.174,"urn:cite:hmt:vaimg.VA314RN-0484@0.219,0.5541,0.438,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.175,"urn:cite:hmt:vaimg.VA314RN-0484@0.211,0.5743,0.438,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.176,"urn:cite:hmt:vaimg.VA314RN-0484@0.223,0.5923,0.438,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.177,"urn:cite:hmt:vaimg.VA314RN-0484@0.218,0.6089,0.39,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:24.178,"urn:cite:hmt:vaimg.VA314RN-0484@0.224,0.6291,0.428,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:24.179,"urn:cite:hmt:vaimg.VA314RN-0484@0.221,0.6471,0.428,0.0315"
urn:cts:greekLit:tlg0012.tlg001.msA:24.180,"urn:cite:hmt:vaimg.VA314VN-0816@0.457,0.226,0.452,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.181,"urn:cite:hmt:vaimg.VA314VN-0816@0.459,0.2508,0.445,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.182,"urn:cite:hmt:vaimg.VA314VN-0816@0.457,0.268,0.415,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:24.183,"urn:cite:hmt:vaimg.VA314VN-0816@0.463,0.2875,0.397,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:24.184,"urn:cite:hmt:vaimg.VA314VN-0816@0.457,0.3056,0.402,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:24.185,"urn:cite:hmt:vaimg.VA314VN-0816@0.459,0.3243,0.446,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.186,"urn:cite:hmt:vaimg.VA314VN-0816@0.462,0.3416,0.422,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.187,"urn:cite:hmt:vaimg.VA314VN-0816@0.456,0.3596,0.459,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:24.188,"urn:cite:hmt:vaimg.VA314VN-0816@0.455,0.3806,0.44,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.189,"urn:cite:hmt:vaimg.VA314VN-0816@0.453,0.4017,0.44,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.190,"urn:cite:hmt:vaimg.VA314VN-0816@0.454,0.4197,0.44,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.191,"urn:cite:hmt:vaimg.VA314VN-0816@0.452,0.4392,0.44,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.192,"urn:cite:hmt:vaimg.VA314VN-0816@0.456,0.4587,0.45,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.193,"urn:cite:hmt:vaimg.VA314VN-0816@0.455,0.4767,0.45,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.194,"urn:cite:hmt:vaimg.VA314VN-0816@0.457,0.4962,0.45,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.195,"urn:cite:hmt:vaimg.VA314VN-0816@0.457,0.5143,0.45,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.196,"urn:cite:hmt:vaimg.VA314VN-0816@0.457,0.5345,0.45,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.197,"urn:cite:hmt:vaimg.VA314VN-0816@0.457,0.5541,0.45,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.198,"urn:cite:hmt:vaimg.VA314VN-0816@0.462,0.5728,0.432,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.199,"urn:cite:hmt:vaimg.VA314VN-0816@0.463,0.5908,0.45,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:24.200,"urn:cite:hmt:vaimg.VA314VN-0816@0.443,0.6111,0.464,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.201,"urn:cite:hmt:vaimg.VA314VN-0816@0.456,0.6299,0.454,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:24.202,"urn:cite:hmt:vaimg.VA314VN-0816@0.456,0.6404,0.452,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:24.203,"urn:cite:hmt:vaimg.VA314VN-0816@0.455,0.6607,0.452,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:24.204,"urn:cite:hmt:vaimg.VA314VN-0816@0.454,0.6817,0.452,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:24.205,"urn:cite:hmt:vaimg.VA315RN-0485@0.196,0.1877,0.38,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:24.206,"urn:cite:hmt:vaimg.VA315RN-0485@0.198,0.2125,0.395,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:24.207,"urn:cite:hmt:vaimg.VA315RN-0485@0.192,0.232,0.401,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:24.208,"urn:cite:hmt:vaimg.VA315RN-0485@0.196,0.25,0.403,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.209,"urn:cite:hmt:vaimg.VA315RN-0485@0.195,0.2695,0.43,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.210,"urn:cite:hmt:vaimg.VA315RN-0485@0.19,0.2868,0.427,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:24.211,"urn:cite:hmt:vaimg.VA315RN-0485@0.191,0.3071,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:24.212,"urn:cite:hmt:vaimg.VA315RN-0485@0.192,0.3273,0.417,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.213,"urn:cite:hmt:vaimg.VA315RN-0485@0.195,0.3468,0.411,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:24.214,"urn:cite:hmt:vaimg.VA315RN-0485@0.193,0.3664,0.441,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.215,"urn:cite:hmt:vaimg.VA315RN-0485@0.189,0.3851,0.41,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.216,"urn:cite:hmt:vaimg.VA315RN-0485@0.195,0.4054,0.4,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:24.217,"urn:cite:hmt:vaimg.VA315RN-0485@0.189,0.4242,0.448,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.218,"urn:cite:hmt:vaimg.VA315RN-0485@0.187,0.4422,0.452,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:24.219,"urn:cite:hmt:vaimg.VA315RN-0485@0.2,0.461,0.441,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:24.220,"urn:cite:hmt:vaimg.VA315RN-0485@0.19,0.4797,0.408,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:24.221,"urn:cite:hmt:vaimg.VA315RN-0485@0.193,0.5,0.359,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:24.222,"urn:cite:hmt:vaimg.VA315RN-0485@0.19,0.5195,0.422,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:24.223,"urn:cite:hmt:vaimg.VA315RN-0485@0.188,0.5375,0.453,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:24.224,"urn:cite:hmt:vaimg.VA315RN-0485@0.197,0.5563,0.411,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:24.225,"urn:cite:hmt:vaimg.VA315RN-0485@0.196,0.5766,0.424,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.226,"urn:cite:hmt:vaimg.VA315RN-0485@0.194,0.5953,0.422,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.227,"urn:cite:hmt:vaimg.VA315RN-0485@0.193,0.6111,0.414,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:24.228,"urn:cite:hmt:vaimg.VA315RN-0485@0.19,0.6344,0.428,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:24.229,"urn:cite:hmt:vaimg.VA315RN-0485@0.187,0.6502,0.436,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:24.230,"urn:cite:hmt:vaimg.VA315VN-0817@0.466,0.226,0.433,0.0315"
urn:cts:greekLit:tlg0012.tlg001.msA:24.231,"urn:cite:hmt:vaimg.VA315VN-0817@0.466,0.253,0.433,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.232,"urn:cite:hmt:vaimg.VA315VN-0817@0.464,0.2725,0.433,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.233,"urn:cite:hmt:vaimg.VA315VN-0817@0.464,0.292,0.433,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.234,"urn:cite:hmt:vaimg.VA315VN-0817@0.461,0.3101,0.433,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.235,"urn:cite:hmt:vaimg.VA315VN-0817@0.464,0.3288,0.433,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.236,"urn:cite:hmt:vaimg.VA315VN-0817@0.467,0.3476,0.433,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.237,"urn:cite:hmt:vaimg.VA315VN-0817@0.465,0.3679,0.433,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.238,"urn:cite:hmt:vaimg.VA315VN-0817@0.464,0.3881,0.437,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.239,"urn:cite:hmt:vaimg.VA315VN-0817@0.462,0.4047,0.437,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.240,"urn:cite:hmt:vaimg.VA315VN-0817@0.461,0.4249,0.437,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.241,"urn:cite:hmt:vaimg.VA315VN-0817@0.453,0.4429,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.242,"urn:cite:hmt:vaimg.VA315VN-0817@0.454,0.4632,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.243,"urn:cite:hmt:vaimg.VA315VN-0817@0.452,0.4797,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.244,"urn:cite:hmt:vaimg.VA315VN-0817@0.452,0.5008,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.245,"urn:cite:hmt:vaimg.VA315VN-0817@0.452,0.5203,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.246,"urn:cite:hmt:vaimg.VA315VN-0817@0.456,0.5383,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.247,"urn:cite:hmt:vaimg.VA315VN-0817@0.459,0.5563,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.248,"urn:cite:hmt:vaimg.VA315VN-0817@0.458,0.5781,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.249,"urn:cite:hmt:vaimg.VA315VN-0817@0.458,0.5953,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.250,"urn:cite:hmt:vaimg.VA315VN-0817@0.456,0.6164,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.251,"urn:cite:hmt:vaimg.VA315VN-0817@0.458,0.6329,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.252,"urn:cite:hmt:vaimg.VA315VN-0817@0.461,0.6524,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.253,"urn:cite:hmt:vaimg.VA315VN-0817@0.463,0.6637,0.455,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:24.254,"urn:cite:hmt:vaimg.VA315VN-0817@0.467,0.6892,0.449,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:24.255,"urn:cite:hmt:vaimg.VA316RN-0486@0.186,0.1779,0.417,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.256,"urn:cite:hmt:vaimg.VA316RN-0486@0.185,0.1974,0.417,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.257,"urn:cite:hmt:vaimg.VA316RN-0486@0.183,0.2155,0.417,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.258,"urn:cite:hmt:vaimg.VA316RN-0486@0.184,0.2357,0.417,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.259,"urn:cite:hmt:vaimg.VA316RN-0486@0.184,0.2538,0.417,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.260,"urn:cite:hmt:vaimg.VA316RN-0486@0.183,0.2725,0.432,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.261,"urn:cite:hmt:vaimg.VA316RN-0486@0.182,0.292,0.432,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.262,"urn:cite:hmt:vaimg.VA316RN-0486@0.179,0.3138,0.432,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.263,"urn:cite:hmt:vaimg.VA316RN-0486@0.181,0.3333,0.432,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.264,"urn:cite:hmt:vaimg.VA316RN-0486@0.182,0.3521,0.432,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.265,"urn:cite:hmt:vaimg.VA316RN-0486@0.183,0.3716,0.432,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.280,"urn:cite:hmt:vaimg.VA316VN-0818@0.483,0.214,0.402,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:24.281,"urn:cite:hmt:vaimg.VA316VN-0818@0.47,0.2372,0.381,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.282,"urn:cite:hmt:vaimg.VA316VN-0818@0.482,0.259,0.42,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.283,"urn:cite:hmt:vaimg.VA316VN-0818@0.479,0.277,0.394,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.284,"urn:cite:hmt:vaimg.VA316VN-0818@0.477,0.295,0.406,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.285,"urn:cite:hmt:vaimg.VA316VN-0818@0.476,0.3146,0.397,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:24.286,"urn:cite:hmt:vaimg.VA316VN-0818@0.481,0.3326,0.437,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:24.287,"urn:cite:hmt:vaimg.VA316VN-0818@0.481,0.3506,0.407,0.0315"
urn:cts:greekLit:tlg0012.tlg001.msA:24.288,"urn:cite:hmt:vaimg.VA316VN-0818@0.482,0.3679,0.407,0.0345"
urn:cts:greekLit:tlg0012.tlg001.msA:24.289,"urn:cite:hmt:vaimg.VA316VN-0818@0.473,0.3949,0.407,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:24.290,"urn:cite:hmt:vaimg.VA316VN-0818@0.475,0.4114,0.399,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:24.291,"urn:cite:hmt:vaimg.VA316VN-0818@0.473,0.4317,0.377,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:24.292,"urn:cite:hmt:vaimg.VA316VN-0818@0.474,0.4512,0.385,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:24.293,"urn:cite:hmt:vaimg.VA316VN-0818@0.474,0.4677,0.426,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.294,"urn:cite:hmt:vaimg.VA316VN-0818@0.474,0.4887,0.426,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.295,"urn:cite:hmt:vaimg.VA316VN-0818@0.475,0.5053,0.426,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.296,"urn:cite:hmt:vaimg.VA316VN-0818@0.478,0.527,0.379,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.297,"urn:cite:hmt:vaimg.VA316VN-0818@0.477,0.5465,0.409,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.298,"urn:cite:hmt:vaimg.VA316VN-0818@0.48,0.5661,0.41,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:24.299,"urn:cite:hmt:vaimg.VA316VN-0818@0.472,0.5826,0.436,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.300,"urn:cite:hmt:vaimg.VA316VN-0818@0.474,0.5998,0.421,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.301,"urn:cite:hmt:vaimg.VA316VN-0818@0.475,0.6239,0.421,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:24.302,"urn:cite:hmt:vaimg.VA316VN-0818@0.475,0.6419,0.421,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.303,"urn:cite:hmt:vaimg.VA316VN-0818@0.468,0.6592,0.426,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:24.304,"urn:cite:hmt:vaimg.VA316VN-0818@0.472,0.6757,0.447,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:24.305,"urn:cite:hmt:vaimg.VA317RN-0487@0.192,0.1914,0.417,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:24.306,"urn:cite:hmt:vaimg.VA317RN-0487@0.19,0.214,0.426,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:24.307,"urn:cite:hmt:vaimg.VA317RN-0487@0.191,0.2365,0.4,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:24.308,"urn:cite:hmt:vaimg.VA317RN-0487@0.178,0.2545,0.418,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:24.309,"urn:cite:hmt:vaimg.VA317RN-0487@0.198,0.2725,0.403,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:24.310,"urn:cite:hmt:vaimg.VA317RN-0487@0.192,0.289,0.406,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:24.311,"urn:cite:hmt:vaimg.VA317RN-0487@0.191,0.3101,0.398,0.0263"
